station_id,station_name,street,city,state,zip,country,latitude,longitude,network,network_url,access_code,access_hours,facility_type,level1_count,level2_count,dc_fast_count,connector_types,open_date,updated_at
252870,IKEA USA MEMPHIS 1,7900 Ikea Way,Memphis,TN,38016,US,35.190292,-89.798684,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,1,0,['J1772'],2023-02-01,2026-05-22T02:39:12Z
252871,IKEA USA MEMPHIS 2,7900 Ikea Way,Memphis,TN,38016,US,35.190275,-89.798598,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,1,0,['J1772'],2023-02-01,2026-05-22T02:39:12Z
252872,IKEA USA HOUSTON 2,7810 Katy Fwy,Houston,TX,77024,US,29.784892,-95.472666,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,1,0,['J1772'],2023-02-01,2026-05-22T02:39:12Z
252873,IKEA USA HOUSTON 1,325 Interstate 10 Frontage Rd,Houston,TX,77024,US,29.784928,-95.472638,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,1,0,['J1772'],2023-02-01,2026-05-22T02:39:13Z
252875,IKEA USA BOLINGBROOK 2,750 E Boughton Rd,Bolingbrook,IL,60440,US,41.727563,-88.037149,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,1,0,['J1772'],2023-02-01,2026-05-22T02:39:14Z
252876,IKEA USA ATLANTA 3,441 16th St NW,Atlanta,GA,30363,US,33.788741,-84.404095,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,1,0,['J1772'],2023-02-01,2026-05-22T02:39:15Z
252878,IKEA USA BOLINGBROOK 4,750 E Boughton Rd,Bolingbrook,IL,60440,US,41.727563,-88.037216,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,1,0,['J1772'],2023-02-01,2026-05-22T02:39:15Z
252879,IKEA USA BOLINGBROOK 3,750 E Boughton Rd,Bolingbrook,IL,60440,US,41.727574,-88.03718,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,1,0,['J1772'],2023-02-01,2026-05-22T02:39:16Z
252880,IKEA USA COSTA MESA 4,1475 S Coast Dr,Costa Mesa,CA,92626,US,33.690247,-117.91594,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,1,0,['J1772'],2023-02-01,2026-05-22T02:39:16Z
252881,IKEA USA COSTA MESA 5,1475 S Coast Dr,Costa Mesa,CA,92626,US,33.69025,-117.915734,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,1,0,['J1772'],2023-02-01,2026-05-22T02:39:16Z
252882,IKEA USA COSTA MESA 3,1475 S Coast Dr,Costa Mesa,CA,92626,US,33.690295,-117.915744,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,1,0,['J1772'],2023-02-01,2026-05-22T02:39:16Z
252883,IKEA USA COSTA MESA 2,1475 S Coast Dr,Costa Mesa,CA,92626,US,33.690293,-117.915718,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,1,0,['J1772'],2023-02-01,2026-05-22T02:39:16Z
252884,IKEA USA BROOKLYN 1,1 Beard St,Red Hook,NY,11231,US,40.671397,-74.011643,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,1,0,['J1772'],2023-02-01,2026-05-22T02:39:19Z
252885,IKEA USA BROOKLYN 2,1 Beard St,Red Hook,NY,11231,US,40.671379,-74.011649,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,1,0,['J1772'],2023-02-01,2026-05-22T02:39:19Z
252886,IKEA USA BROOKLYN 3,1 Beard St,Red Hook,NY,11231,US,40.671393,-74.011584,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,1,0,['J1772'],2023-02-01,2026-05-22T02:39:19Z
252887,IKEA USA BROOKLYN 4,1 Beard St,Red Hook,NY,11231,US,40.671432,-74.010889,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,1,0,['J1772'],2023-02-01,2026-05-22T02:39:20Z
252888,IKEA USA LIVE OAK 1,1000 ikea- RBFCU,Live Oak,TX,78233,US,29.565914,-98.338815,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,1,0,['J1772'],2023-02-01,2026-05-22T02:39:20Z
252890,IKEA USA FISHERS 1,11400 IKEA Wy,Fishers,IN,46037,US,39.952776,-86.00695,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,1,0,['J1772'],2023-02-01,2026-05-22T02:39:22Z
252891,IKEA USA FISHERS 2,11400 IKEA Wy,Fishers,IN,46037,US,39.952794,-86.006905,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,1,0,['J1772'],2023-02-01,2026-05-22T02:39:22Z
252892,IKEA USA FISHERS 3,11400 IKEA Wy,Fishers,IN,46037,US,39.952844,-86.00677,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,1,0,['J1772'],2023-02-01,2026-05-22T02:39:22Z
252893,IKEA USA CARSON 1,20700 Avalon Blvd,Carson,CA,90746,US,33.841563,-118.259718,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,1,0,['J1772'],2023-02-01,2026-05-22T02:39:23Z
252894,IKEA USA CARSON 2,20700 S Avalon Blvd,Carson,CA,90746,US,33.841562,-118.259669,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,1,0,['J1772'],2023-02-01,2026-05-22T02:39:23Z
252895,IKEA USA CARSON 3,20700 S Avalon Blvd,Carson,CA,90746,US,33.841594,-118.259656,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,1,0,['J1772'],2023-02-01,2026-05-22T02:39:24Z
252896,IKEA USA CARSON 4,20700 S Avalon Blvd,Carson,CA,90746,US,33.841548,-118.259705,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,1,0,['J1772'],2023-02-01,2026-05-22T02:39:24Z
252897,IKEA USA BURBANK 1,600 S Ikea Way,Burbank,CA,91502,US,34.174447,-118.30352,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,1,0,['J1772'],2023-02-01,2026-05-22T02:39:31Z
252898,IKEA USA BURBANK 6,600 S Ikea Way,Burbank,CA,91502,US,34.174504,-118.303609,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,1,0,['J1772'],2023-02-01,2026-05-22T02:39:31Z
252899,IKEA USA BURBANK 3,600 IKEA WAY,Burbank,CA,91502,US,34.174562,-118.303513,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,1,0,['J1772'],2023-02-01,2026-05-22T02:39:31Z
252900,IKEA USA BURBANK 4,600 S Ikea Way,Burbank,CA,91502,US,34.174466,-118.303557,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,1,0,['J1772'],2023-02-01,2026-05-22T02:39:32Z
252901,IKEA USA BURBANK 5,600 S Ikea Way,Burbank,CA,91502,US,34.17449,-118.303531,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,1,0,['J1772'],2023-02-01,2026-05-22T02:39:32Z
252902,IKEA USA BURBANK 2,600 S Ikea Way,Burbank,CA,91502,US,34.17446,-118.303537,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,1,0,['J1772'],2023-02-01,2026-05-22T02:39:32Z
252903,IKEA USA COVINA 4,848 S Barranca Ave,Covina,CA,91723,US,34.074252,-117.879212,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,1,0,['J1772'],2023-02-01,2026-05-22T02:39:35Z
252904,IKEA USA COVINA 3,848 Barranca St,Covina,CA,91723,US,34.074162,-117.880486,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,1,0,['J1772'],2023-02-01,2026-05-22T02:39:35Z
252905,IKEA USA COVINA 2,848 S Barranca Ave,Covina,CA,91723,US,34.073629,-117.880993,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,1,0,['J1772'],2023-02-01,2026-05-22T02:39:36Z
252906,IKEA USA COVINA 1,848 Barranca St,Covina,CA,91723,US,34.074184,-117.880491,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,1,0,['J1772'],2023-02-01,2026-05-22T02:39:36Z
252907,IKEA USA PALO ALTO 1,1700 E Bayshore Rd,East Palo Alto,CA,94303,US,37.461719,-122.138992,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,1,0,['J1772'],2023-02-01,2026-05-22T02:39:41Z
252908,IKEA USA PALO ALTO 2,1700 E Bayshore Rd,East Palo Alto,CA,94303,US,37.461706,-122.138996,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,1,0,['J1772'],2023-02-01,2026-05-22T02:39:41Z
252909,IKEA USA EMERYVILLE 3,4400 Shellmound St,Emeryville,CA,94608,US,37.830221,-122.291743,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,1,0,['J1772'],2023-02-01,2026-05-22T02:39:46Z
252910,IKEA USA EMERYVILLE 1,4400 Shellmound St,Emeryville,CA,94608,US,37.830061,-122.29203,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,1,0,['J1772'],2023-02-01,2026-05-22T02:39:47Z
252911,IKEA USA EMERYVILLE 4,4400 Shellmound St,Emeryville,CA,94608,US,37.830318,-122.292025,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,1,0,['J1772'],2023-02-01,2026-05-22T02:39:47Z
252912,IKEA USA EMERYVILLE 2,4400 Shellmound St,Emeryville,CA,94608,US,37.830419,-122.291943,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,1,0,['J1772'],2023-02-01,2026-05-22T02:39:47Z
252913,IKEA USA SACRAMENTO 2,700 Ikea Ct,West Sacramento,CA,95605,US,38.587069,-121.552861,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,1,0,['J1772'],2023-02-01,2026-05-22T02:39:49Z
252914,IKEA USA SACRAMENTO 1,700 Ikea Ct,West Sacramento,CA,95605,US,38.587049,-121.552854,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,1,0,['J1772'],2023-02-01,2026-05-22T02:39:50Z
252916,IKEA USA COLLEGE PARK 1,10100 Baltimore Ave,College Park,MD,20740,US,39.021242,-76.928186,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,1,0,['J1772'],2023-02-01,2026-05-22T02:39:52Z
252917,IKEA USA PORTLAND 1,10280 NE Cascades Pkwy,Portland,OR,97220,US,45.571774,-122.554219,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,1,0,['J1772'],2023-02-01,2026-05-22T02:39:56Z
252918,IKEA USA PORTLAND 2,10280 NE Cascades Pkwy,Portland,OR,97220,US,45.571708,-122.554207,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,1,0,['J1772'],2023-02-01,2026-05-22T02:39:57Z
252921,IKEA USA RENTON 3,601 SW 41st St,Renton,WA,98057,US,47.442974,-122.227286,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,1,0,['J1772'],2023-02-01,2026-05-22T02:39:58Z
252922,IKEA USA RENTON 2,601 SW 41st St,Renton,WA,98057,US,47.442791,-122.227276,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,1,0,['J1772'],2023-02-01,2026-05-22T02:39:58Z
252923,IKEA USA RENTON ST 1,601 SW 41st St,Renton,WA,98057,US,47.442789,-122.227261,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,1,0,['J1772'],2023-02-01,2026-05-22T02:39:59Z
252924,SUNY WCC LOT 3 STATION A,75 Grasslands Rd,Valhalla,NY,10595,US,41.067482,-73.789428,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,2,0,['J1772'],2023-02-01,2026-05-22T02:41:50Z
252925,IKEA USA STOUGHTON 2,1 Ikea Way,Stoughton,MA,02072,US,42.138007,-71.067624,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,1,0,['J1772'],2023-02-01,2026-05-22T02:41:58Z
252926,IKEA USA STOUGHTON 1,1 Ikea Way,Stoughton,MA,02072,US,42.13781,-71.067807,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,1,0,['J1772'],2023-02-01,2026-05-22T02:41:59Z
252927,IKEA USA STOUGHTON 3,1 Ikea Way,Stoughton,MA,02072,US,42.137727,-71.069276,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,1,0,['J1772'],2023-02-01,2026-05-22T02:41:59Z
252928,HIPP HIPP,1900 NW 150th Ave,Pembroke Pines,FL,33028,US,26.025638,-80.347751,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,2,0,['J1772'],2023-02-01,2026-05-22T02:54:35Z
252931,MORRIS MARKET 3,191 E Hanover Ave,Morris Township,NJ,07960,US,40.813468,-74.471746,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,2,0,['J1772'],2023-02-01,2026-05-22T02:55:04Z
252932,20 N MARTINGALE WPOC 20 GARAGE,20 N Martingale Rd,Schaumburg,IL,60173,US,42.027363,-88.033775,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,2,0,['J1772'],2023-02-01,2026-05-22T02:55:08Z
252935,CHARGERFIRST STATION 4 DUAL,6248 Redwood Dr,Rohnert Park,CA,94928,US,38.350181,-122.714768,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,2,0,['J1772'],2023-02-01,2026-05-22T02:56:14Z
252936,CHARGERFIRST STATION 3 SINGL,6248 Redwood Dr,Rohnert Park,CA,94928,US,38.350186,-122.71474,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,1,0,['J1772'],2023-02-01,2026-05-22T02:56:14Z
252937,CHARGERFIRST STATION 1 DUAL,6248 Redwood Dr,Rohnert Park,CA,94928,US,38.350179,-122.714786,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,2,0,['J1772'],2023-02-01,2026-05-22T02:56:14Z
252938,CHARGERFIRST STATION 2 DUAL,6248 Redwood Dr,Rohnert Park,CA,94928,US,38.350183,-122.714753,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,2,0,['J1772'],2023-02-01,2026-05-22T02:56:14Z
252939,CHARGERFIRST STATION 5 SINGL,6248 Redwood Dr,Rohnert Park,CA,94928,US,38.350187,-122.714727,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,1,0,['J1772'],2023-02-01,2026-05-22T02:56:15Z
252940,CLIMATE FIRST STATION RIGHT,1150 Orlando Ave,Winter Park,FL,32789,US,28.587206,-81.36478,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,2,0,['J1772'],2023-02-01,2026-05-22T02:56:21Z
252941,CLIMATE FIRST STATION 2300,1150 Orlando Ave,Winter Park,FL,32789,US,28.587126,-81.364807,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,2,0,['J1772'],2023-02-01,2026-05-22T02:56:21Z
252942,SU SKYTOP,621 Skytop Road,Syracuse,NY,13244,US,43.011368,-76.115218,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,2,0,['J1772'],2023-02-01,2026-05-22T02:56:21Z
252943,CBRE NA002152,123 Chesapeake Dr,Redwood City,CA,94063,US,37.501639,-122.214995,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,2,0,['J1772'],2023-02-01,2026-05-22T02:56:44Z
252944,CBRE CBRE/BLDG 12 #4,505 Penobscot Dr,Redwood City,CA,94063,US,37.500176,-122.218349,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,2,0,['J1772'],2023-02-01,2026-05-22T02:56:50Z
252946,PARKE WEST PW3,3415 Murphy Rd,Nashville,TN,37203,US,36.139281,-86.820851,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,2,0,['J1772'],2023-02-01,2026-05-22T02:56:53Z
252947,TANYA'SGRIDIRON GRIDIRON 1,4620A Dyer St,El Paso,TX,79930,US,31.817939,-106.444247,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,2,0,['J1772'],2023-02-01,2026-05-22T02:56:54Z
252949,SU UNIV. GARAGE #2,1101 E Adams St,Syracuse,NY,13210,US,43.043418,-76.133844,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,2,0,['J1772'],2023-02-01,2026-05-22T02:57:22Z
252950,TERMINAL GARAGE L2VS3,1 International Square,Kansas City,MO,64153,US,39.297926,-94.717085,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,1,0,['J1772'],2023-02-01,2026-05-22T02:57:22Z
252951,AGW HOLDINGSLLC MACADOODLES 1,6050 Crossing,Osage Beach,MO,65065,US,38.117312,-92.690477,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,0,1,"['CHADEMO', 'J1772COMBO']",2023-02-01,2026-05-22T02:57:26Z
252952,SU UNIV. GARAGE,1101 E Adams St,Syracuse,NY,13210,US,43.043418,-76.133844,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,2,0,['J1772'],2023-02-01,2026-05-22T02:57:27Z
252953,AGW HOLDINGSLLC MACADOODLES 2,6050 Crossing,Osage Beach,MO,65065,US,38.117321,-92.690616,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,0,1,"['CHADEMO', 'J1772COMBO']",2023-02-01,2026-05-22T02:57:27Z
252955,ONECC ONE CC,20 Allen Street,Burlington,VT,05401,US,44.484561,-73.215144,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,1,0,['J1772'],2023-02-01,2026-05-22T02:57:45Z
252956,TOWN OF WESTON BROOK SCH APT 1,44 School St,Weston,MA,02493,US,42.36557,-71.29462,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,2,0,['J1772'],2023-02-01,2026-05-22T02:57:46Z
252957,CPUD CC RIDER,207 W B St,Rainier,OR,97048,US,46.089794,-122.937584,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,2,0,['J1772'],2023-02-01,2026-05-22T02:57:46Z
252958,CPUD CLATSKANIE HS,365 Bel Air Dr,Clatskanie,OR,97016,US,46.101254,-123.21269,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,2,0,['J1772'],2023-02-01,2026-05-22T02:57:47Z
252959,B OF A PLAZA 333 S HOPE EV2,333 S Hope St,Los Angeles,CA,90071,US,34.052937,-118.253949,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,1,0,['J1772'],2023-02-01,2026-05-22T02:57:47Z
252960,B OF A PLAZA 333 S HOPE EV4,333 S Hope St,Los Angeles,CA,90071,US,34.052971,-118.253912,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,1,0,['J1772'],2023-02-01,2026-05-22T02:57:47Z
252961,CPUD CLATSKANIE PUD,495 E Columbia River Hwy,Clatskanie,OR,97016,US,46.102077,-123.20109,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,2,0,['J1772'],2023-02-01,2026-05-22T02:57:47Z
252979,Town of Westport,22 Champlain Avenue,Westport,NY,12993,US,44.185836,-73.435501,EV Connect,https://www.evconnect.com,public,24 hours daily,,0,2,0,['J1772'],2023-02-02,2026-05-22T04:49:45Z
252980,Granite Run Buick GMC,1056 E Baltimore Pike,Media,PA,19063,US,39.915515,-75.419268,EV Connect,https://www.evconnect.com,public,24 hours daily,,0,0,1,['J1772COMBO'],2023-02-02,2026-05-22T04:51:10Z
252982,9774,255 W. SOUTH ST.,Fostoria,OH,44830,US,41.155351,-83.418387,EV Connect,https://www.evconnect.com,public,24 hours daily,,0,2,0,['J1772'],2023-02-02,2026-05-22T04:52:54Z
252983,9773,2801 Woodville Rd,Northwood,OH,43619,US,41.615274,-83.483889,EV Connect,https://www.evconnect.com,public,24 hours daily,,0,2,0,['J1772'],2023-02-02,2026-05-22T04:52:54Z
252986,Seabury,200 Seabury Drive,Bloomfield,CT,06002,US,41.834673,-72.708645,EV Connect,https://www.evconnect.com,public,24 hours daily,,0,2,0,['J1772'],2023-02-02,2026-05-22T04:53:00Z
252988,Horizon North,24825 N 19th Ave,Phoenix,AZ,85085,US,33.71163671,-112.0981603,Blink Network,https://blinkcharging.com,public,24 hours daily,,0,13,0,['J1772'],2023-01-26,2026-05-22T00:33:04Z
252989,Sunset View - Building B,2323 150th Dr,Goodyear,AZ,85395,US,33.4735043875,-112.3825209288,Blink Network,https://blinkcharging.com,public,24 hours daily,,0,2,0,['J1772'],2022-08-05,2026-05-22T00:36:23Z
252991,SHARP STATION SE,3149 S Kansas Ave,Topeka,KS,66611,US,39.009071,-95.682563,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,2,0,['J1772'],2023-02-02,2026-05-22T01:37:13Z
252992,SHARP DC FAST 01,3149 SW S Kansas Ave,Topeka,KS,66611,US,39.009562,-95.682431,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,0,1,"['CHADEMO', 'J1772COMBO']",2023-02-02,2026-05-22T01:37:14Z
252995,MAVERIK DACONO PL2,127 Laura Way,Dacono,CO,80514,US,40.08689,-104.974714,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,0,1,"['CHADEMO', 'J1772COMBO']",2023-02-02,2026-05-22T02:50:25Z
252996,MAVERIK DACONO PL1,127 Laura Way,Dacono,CO,80514,US,40.086886,-104.974663,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,0,1,"['CHADEMO', 'J1772COMBO']",2023-02-02,2026-05-22T02:50:25Z
252998,TERMINAL GARAGE L4N8,1 International Square,Kansas City,MO,64153,US,39.297884,-94.717064,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,2,0,['J1772'],2023-02-02,2026-05-22T02:53:59Z
253003,STOCKYARDS ATL STATION 3,956 Brady Ave NW,Atlanta,GA,30318,US,33.780947,-84.413417,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,2,0,['J1772'],2023-02-02,2026-05-22T02:56:06Z
253004,STOCKYARDS ATL STATION 2,956 Brady Ave NW,Atlanta,GA,30318,US,33.780947,-84.413397,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,2,0,['J1772'],2023-02-02,2026-05-22T02:56:07Z
253005,STOCKYARDS ATL STATION 1,956 Brady Ave NW,Atlanta,GA,30318,US,33.780947,-84.413409,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,2,0,['J1772'],2023-02-02,2026-05-22T02:56:07Z
253006,BELLINGHAM CITY FAIRHAVEN PARK,Chuckanut Dr at Fairhaven Park,Bellingham,WA,98229,US,48.713154,-122.499368,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,2,0,['J1772'],2023-02-02,2026-05-22T02:56:18Z
253009,FS LEXUS LEX HSV 1,6580 University Dr,Huntsville,AL,35806,US,34.749698,-86.692801,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,2,0,['J1772'],2023-02-02,2026-05-22T02:56:59Z
253010,BRUNER TOYOTA CUSTOMER,224 Early Blvd,Early,TX,76802,US,31.736617,-98.964605,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,2,0,['J1772'],2023-02-02,2026-05-22T02:57:02Z
253011,MAZDA CENTRAL MAZDA CENTRAL,6918 Burnet Rd,Austin,TX,78757,US,30.344479,-97.737388,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,2,0,['J1772'],2023-02-02,2026-05-22T02:57:02Z
253012,MAZDA GEORGETOW MAZDA GEORGETOW,7551 S I-35 Frontage Rd,Georgetown,TX,78626,US,30.578295,-97.690739,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,2,0,['J1772'],2023-02-02,2026-05-22T02:57:03Z
253013,CCAROY ROYAL OAK-EAST,1132 N Campbell Rd,Royal Oak,MI,48067,US,42.499614,-83.123055,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,2,0,['J1772'],2023-02-02,2026-05-22T02:57:07Z
253014,CCAROY ROYAL OAK-WEST,1210 N Washington Ave,Royal Oak,MI,48067,US,42.499875,-83.146762,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,2,0,['J1772'],2023-02-02,2026-05-22T02:57:08Z
253016,DPM DELIVERY BAY,2391 I-94BL,Dickinson,ND,58601,US,46.883088,-102.749455,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,1,0,['J1772'],2023-02-02,2026-05-22T02:57:13Z
253017,BOTS FV1&2 NORTHSIDE,400 W Visalia Rd,Farmersville,CA,93223,US,36.298427,-119.21121,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,2,0,['J1772'],2023-02-02,2026-05-22T02:57:15Z
253018,BOTS 3&4WESTSIDE FV,400 W Visalia Rd,Farmersville,CA,93223,US,36.298494,-119.211214,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,2,0,['J1772'],2023-02-02,2026-05-22T02:57:16Z
253019,BOTS FV 8 WEST SIDE,400 W Visalia Rd,Farmersville,CA,93223,US,36.298462,-119.210895,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,1,0,['J1772'],2023-02-02,2026-05-22T02:57:16Z
253020,BOTS FV 5&6 WESTSIDE,400 W Visalia Rd,Farmersville,CA,93223,US,36.298541,-119.211211,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,2,0,['J1772'],2023-02-02,2026-05-22T02:57:16Z
253021,BOTS FV 7 WEST SIDE,400 W Visalia Rd,Farmersville,CA,93223,US,36.298461,-119.210932,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,1,0,['J1772'],2023-02-02,2026-05-22T02:57:16Z
253023,BOTS LS 1&2 EASTSIDE,142 S Mirage Ave,Lindsay,CA,93247,US,36.202359,-119.088164,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,2,0,['J1772'],2023-02-02,2026-05-22T02:57:19Z
253024,BOTS LS 3&4 EASTSIDE,142 S Mirage Ave,Lindsay,CA,93247,US,36.202383,-119.088094,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,2,0,['J1772'],2023-02-02,2026-05-22T02:57:19Z
253025,BOTS LS 5 EAST SIDE,142 S Mirage Ave,Lindsay,CA,93247,US,36.20242,-119.087991,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,1,0,['J1772'],2023-02-02,2026-05-22T02:57:20Z
253026,BOTS LS 6 EAST SIDE,142 S Mirage Ave,Lindsay,CA,93247,US,36.202428,-119.087956,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,1,0,['J1772'],2023-02-02,2026-05-22T02:57:20Z
253028,MT. LEBANON PA. S GARAGE FL 2,712 Washington Rd,Mount Lebanon,PA,15228,US,40.379837,-80.045312,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,2,0,['J1772'],2023-02-02,2026-05-22T02:57:25Z
253033,JEFF HAAS MAZDA 34451 GW,16711 Katy Fwy,Houston,TX,77094,US,29.783427,-95.672083,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,1,0,['J1772'],2023-02-02,2026-05-22T02:57:46Z
253037,SHARPSBURG SHARPSBURG 2,1014 Main St,Sharpsburg,PA,15215,US,40.494657,-79.931757,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,1,0,['J1772'],2023-02-02,2026-05-22T02:57:50Z
253038,SHARPSBURG SHARPSBURG 1,1000 Main St,Sharpsburg,PA,15215,US,40.494652,-79.931977,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,1,0,['J1772'],2023-02-02,2026-05-22T02:57:51Z
253039,SPO-EV SPO-EV 1,115 W North River Dr,Spokane,WA,99201,US,47.66367,-117.412254,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,2,0,['J1772'],2023-02-02,2026-05-22T02:57:52Z
